Product,Market,Month,Value
ST1200R,France,May-08,110
ST1200R,France,Jun-08,114
ST1200R,France,Jul-08,100
ST1200R,France,Aug-08,105
ST1200R,France,Sep-08,111
ST1200R,France,Oct-08,107
ST1200R,France,Nov-08,116
ST1200R,France,Dec-08,117
ST1200R,Germany,Jan-07,32
ST1200R,Germany,Feb-07,27
ST1200R,Germany,Mar-07,27
ST1200R,Germany,Apr-07,33
ST1200R,Germany,May-07,35
ST1200R,Germany,Jun-07,34
ST1200R,Germany,Jul-07,27
ST1200R,Germany,Aug-07,33
ST1200R,Germany,Sep-07,36
ST1200R,Germany,Oct-07,35
ST1200R,Germany,Nov-07,36
ST1200R,Germany,Dec-07,37
ST1200R,Germany,Jan-08,43
ST1200R,Germany,Feb-08,38
ST1200R,Germany,Mar-08,38
ST1200R,Germany,Apr-08,43
ST1200R,Germany,May-08,39
ST1200R,Germany,Jun-08,47
ST1200R,Germany,Jul-08,37
ST1200R,Germany,Aug-08,40
ST1200R,Germany,Sep-08,46
ST1200R,Germany,Oct-08,45
ST1200R,Germany,Nov-08,45
ST1200R,Germany,Dec-08,48
ST1200R,Spain,Jan-07,47
ST1200R,Spain,Feb-07,54
ST1200R,Spain,Mar-07,58
ST1200R,Spain,Apr-07,58
ST1200R,Spain,May-07,55
ST1200R,Spain,Jun-07,63
ST1200R,Spain,Jul-07,55
ST1200R,Spain,Aug-07,53
ST1200R,Spain,Sep-07,63
ST1200R,Spain,Oct-07,61
ST1200R,Spain,Nov-07,66
ST1200R,Spain,Dec-07,60
ST1200R,Spain,Jan-08,69
ST1200R,Spain,Feb-08,76
ST1200R,Spain,Mar-08,70
ST1200R,Spain,Apr-08,75
ST1200R,Spain,May-08,86
ST1200R,Spain,Jun-08,84
ST1200R,Spain,Jul-08,73
ST1200R,Spain,Aug-08,72
ST1200R,Spain,Sep-08,80
ST1200R,Spain,Oct-08,84
ST1200R,Spain,Nov-08,78
ST1200R,Spain,Dec-08,79
ST1200R,Italy,Jan-07,9
ST1200R,Italy,Feb-07,7
ST1200R,Italy,Mar-07,6
ST1200R,Italy,Apr-07,7
ST1200R,Italy,May-07,3
ST1200R,Italy,Jun-07,7
ST1200R,Italy,Jul-07,7
ST1200R,Italy,Aug-07,9
ST1200R,Italy,Sep-07,9
ST1200R,Italy,Oct-07,6
ST1200R,Italy,Nov-07,9
ST1200R,Italy,Dec-07,8
ST1200R,Italy,Jan-08,3
ST1200R,Italy,Feb-08,4
ST1200R,Italy,Mar-08,3
ST1200R,Italy,Apr-08,5
ST1200R,Italy,May-08,4
ST1200R,Italy,Jun-08,11
ST1200R,Italy,Jul-08,9
ST1200R,Italy,Aug-08,9
ST1200R,Italy,Sep-08,2
ST1200R,Italy,Oct-08,4
ST1200R,Italy,Nov-08,9
ST1200R,Italy,Dec-08,2
ST1200R,China,Jan-07,86
ST1200R,China,Feb-07,88
ST1200R,China,Mar-07,85
ST1200R,China,Apr-07,93
ST1200R,China,May-07,96
ST1200R,China,Jun-07,93
ST1200R,China,Jul-07,96
ST1200R,China,Aug-07,106
ST1200R,China,Sep-07,105
ST1200R,China,Oct-07,103
ST1200R,China,Nov-07,109
ST1200R,China,Dec-07,116
ST1200R,China,Jan-08,113
ST1200R,China,Feb-08,119
ST1200R,China,Mar-08,120
ST1200R,China,Apr-08,126
ST1200R,China,May-08,123
ST1200R,China,Jun-08,135
ST1200R,China,Jul-08,136
ST1200R,China,Aug-08,136
ST1200R,China,Sep-08,138
ST1200R,China,Oct-08,143
ST1200R,China,Nov-08,144
ST1200R,China,Dec-08,149
ST1200R,Japan,Jan-07,53
ST1200R,Japan,Feb-07,47
ST1200R,Japan,Mar-07,52
ST1200R,Japan,Apr-07,50
ST1200R,Japan,May-07,55
ST1200R,Japan,Jun-07,55
ST1200R,Japan,Jul-07,58
ST1200R,Japan,Aug-07,61
ST1200R,Japan,Sep-07,62
ST1200R,Japan,Oct-07,58
ST1200R,Japan,Nov-07,68
ST1200R,Japan,Dec-07,66
ST1200R,Japan,Jan-08,65
ST1200R,Japan,Feb-08,67
ST1200R,Japan,Mar-08,70
ST1200R,Japan,Apr-08,72
ST1200R,Japan,May-08,70
ST1200R,Japan,Jun-08,72
ST1200R,Japan,Jul-08,71
ST1200R,Japan,Aug-08,79
ST1200R,Japan,Sep-08,75
ST1200R,Japan,Oct-08,81
ST1200R,Japan,Nov-08,78
ST1200R,Japan,Dec-08,79
Bandit 900,US,Jan-07,55
Bandit 900,US,Feb-07,48
Bandit 900,US,Mar-07,54
Bandit 900,US,Apr-07,54
Bandit 900,US,May-07,48
Bandit 900,US,Jun-07,57
Bandit 900,US,Jul-07,54
Bandit 900,US,Aug-07,56
Bandit 900,US,Sep-07,52
Bandit 900,US,Oct-07,52
Bandit 900,US,Nov-07,48
Bandit 900,US,Dec-07,52
Bandit 900,US,Jan-08,56
Bandit 900,US,Feb-08,61
Bandit 900,US,Mar-08,60
Bandit 900,US,Apr-08,53
Bandit 900,US,May-08,54
Bandit 900,US,Jun-08,61
Bandit 900,US,Jul-08,53
Bandit 900,US,Aug-08,60
Bandit 900,US,Sep-08,62
Bandit 900,US,Oct-08,63
Bandit 900,US,Nov-08,59
Bandit 900,US,Dec-08,57
Bandit 900,Canada,Jan-07,60
Bandit 900,Canada,Feb-07,60
Bandit 900,Canada,Mar-07,64
Bandit 900,Canada,Apr-07,58
Bandit 900,Canada,May-07,64
Bandit 900,Canada,Jun-07,60
Bandit 900,Canada,Jul-07,58
Bandit 900,Canada,Aug-07,57
Bandit 900,Canada,Sep-07,65
Bandit 900,Canada,Oct-07,61
Bandit 900,Canada,Nov-07,60
Bandit 900,Canada,Dec-07,58
Bandit 900,Canada,Jan-08,63
Bandit 900,Canada,Feb-08,68
Bandit 900,Canada,Mar-08,65
Bandit 900,Canada,Apr-08,69
Bandit 900,Canada,May-08,68
Bandit 900,Canada,Jun-08,68
Bandit 900,Canada,Jul-08,71
Bandit 900,Canada,Aug-08,65
Bandit 900,Canada,Sep-08,71
Bandit 900,Canada,Oct-08,65
Bandit 900,Canada,Nov-08,71
Bandit 900,Canada,Dec-08,64
Bandit 900,Brazil,Jan-07,106
Bandit 900,Brazil,Feb-07,111
Bandit 900,Brazil,Mar-07,107
Bandit 900,Brazil,Apr-07,112
Bandit 900,Brazil,May-07,111
Bandit 900,Brazil,Jun-07,111
Bandit 900,Brazil,Jul-07,108
Bandit 900,Brazil,Aug-07,112
Bandit 900,Brazil,Sep-07,105
Bandit 900,Brazil,Oct-07,113
Bandit 900,Brazil,Nov-07,113
Bandit 900,Brazil,Dec-07,116
Bandit 900,Brazil,Jan-08,114
Bandit 900,Brazil,Feb-08,118
Bandit 900,Brazil,Mar-08,119
Bandit 900,Brazil,Apr-08,117
Bandit 900,Brazil,May-08,122
Bandit 900,Brazil,Jun-08,124
Bandit 900,Brazil,Jul-08,117
Bandit 900,Brazil,Aug-08,118
Bandit 900,Brazil,Sep-08,116
Bandit 900,Brazil,Oct-08,119
Bandit 900,Brazil,Nov-08,127
Bandit 900,Brazil,Dec-08,120
Bandit 900,Argentina,Jan-07,66
Bandit 900,Argentina,Feb-07,75
Bandit 900,Argentina,Mar-07,71
Bandit 900,Argentina,Apr-07,74
Bandit 900,Argentina,May-07,76
Bandit 900,Argentina,Jun-07,70
Bandit 900,Argentina,Jul-07,71
Bandit 900,Argentina,Aug-07,73
Bandit 900,Argentina,Sep-07,70
Bandit 900,Argentina,Oct-07,69
Bandit 900,Argentina,Nov-07,73
Bandit 900,Argentina,Dec-07,70
Bandit 900,Argentina,Jan-08,74
Bandit 900,Argentina,Feb-08,74
Bandit 900,Argentina,Mar-08,78
Bandit 900,Argentina,Apr-08,81
Bandit 900,Argentina,May-08,83
Bandit 900,Argentina,Jun-08,77
Bandit 900,Argentina,Jul-08,77
Bandit 900,Argentina,Aug-08,76
Bandit 900,Argentina,Sep-08,76
Bandit 900,Argentina,Oct-08,77
Bandit 900,Argentina,Nov-08,78
Bandit 900,Argentina,Dec-08,78
Bandit 900,UK,Jan-07,107
Bandit 900,UK,Feb-07,112
Bandit 900,UK,Mar-07,107
Bandit 900,UK,Apr-07,121
Bandit 900,UK,May-07,115
Bandit 900,UK,Jun-07,116
Bandit 900,UK,Jul-07,104
Bandit 900,UK,Aug-07,109
Bandit 900,UK,Sep-07,111
Bandit 900,UK,Oct-07,111
Bandit 900,UK,Nov-07,115
Bandit 900,UK,Dec-07,113
Bandit 900,UK,Jan-08,124
Bandit 900,UK,Feb-08,124
Bandit 900,UK,Mar-08,122
Bandit 900,UK,Apr-08,137
Bandit 900,UK,May-08,134
Bandit 900,UK,Jun-08,133
Bandit 900,UK,Jul-08,124
Bandit 900,UK,Aug-08,118
Bandit 900,UK,Sep-08,123
Bandit 900,UK,Oct-08,126
Bandit 900,UK,Nov-08,122
Bandit 900,UK,Dec-08,124
Bandit 900,France,Jan-07,101
Bandit 900,France,Feb-07,103
Bandit 900,France,Mar-07,109
Bandit 900,France,Apr-07,113
Bandit 900,France,May-07,116
Bandit 900,France,Jun-07,118
Bandit 900,France,Jul-07,105
Bandit 900,France,Aug-07,105
Bandit 900,France,Sep-07,106
Bandit 900,France,Oct-07,100
Bandit 900,France,Nov-07,105
Bandit 900,France,Dec-07,102
Bandit 900,France,Jan-08,122
Bandit 900,France,Feb-08,115
Bandit 900,France,Mar-08,120
Bandit 900,France,Apr-08,131
Bandit 900,France,May-08,130
Bandit 900,France,Jun-08,128
Bandit 900,France,Jul-08,114
Bandit 900,France,Aug-08,113
Bandit 900,France,Sep-08,113
Bandit 900,France,Oct-08,114
Bandit 900,France,Nov-08,117
Bandit 900,France,Dec-08,123
Bandit 900,Germany,Jan-07,27
Bandit 900,Germany,Feb-07,28
Bandit 900,Germany,Mar-07,27
Bandit 900,Germany,Apr-07,32
Bandit 900,Germany,May-07,31
Bandit 900,Germany,Jun-07,25
Bandit 900,Germany,Jul-07,27
Bandit 900,Germany,Aug-07,31
Bandit 900,Germany,Sep-07,23
Bandit 900,Germany,Oct-07,29
Bandit 900,Germany,Nov-07,27
Bandit 900,Germany,Dec-07,29
Bandit 900,Germany,Jan-08,29
Bandit 900,Germany,Feb-08,33
Bandit 900,Germany,Mar-08,30
Bandit 900,Germany,Apr-08,36
Bandit 900,Germany,May-08,35
Bandit 900,Germany,Jun-08,37
Bandit 900,Germany,Jul-08,27
Bandit 900,Germany,Aug-08,25
Bandit 900,Germany,Sep-08,30
Bandit 900,Germany,Oct-08,35
Bandit 900,Germany,Nov-08,34
Bandit 900,Germany,Dec-08,27
Bandit 900,Spain,Jan-07,47
Bandit 900,Spain,Feb-07,47
Bandit 900,Spain,Mar-07,48
Bandit 900,Spain,Apr-07,48
Bandit 900,Spain,May-07,56
Bandit 900,Spain,Jun-07,57
Bandit 900,Spain,Jul-07,47
Bandit 900,Spain,Aug-07,52
Bandit 900,Spain,Sep-07,53
Bandit 900,Spain,Oct-07,53
Bandit 900,Spain,Nov-07,51
Bandit 900,Spain,Dec-07,48
Bandit 900,Spain,Jan-08,55
Bandit 900,Spain,Feb-08,54
Bandit 900,Spain,Mar-08,57
Bandit 900,Spain,Apr-08,57
Bandit 900,Spain,May-08,61
Bandit 900,Spain,Jun-08,62
Bandit 900,Spain,Jul-08,55
Bandit 900,Spain,Aug-08,56
Bandit 900,Spain,Sep-08,53
Bandit 900,Spain,Oct-08,59
Bandit 900,Spain,Nov-08,59
Bandit 900,Spain,Dec-08,60
Bandit 900,Italy,Jan-07,109
Bandit 900,Italy,Feb-07,104
Bandit 900,Italy,Mar-07,107
Bandit 900,Italy,Apr-07,116
Bandit 900,Italy,May-07,116
Bandit 900,Italy,Jun-07,115
Bandit 900,Italy,Jul-07,101
Bandit 900,Italy,Aug-07,103
Bandit 900,Italy,Sep-07,101
Bandit 900,Italy,Oct-07,106
Bandit 900,Italy,Nov-07,103
Bandit 900,Italy,Dec-07,111
Bandit 900,Italy,Jan-08,125
Bandit 900,Italy,Feb-08,122
Bandit 900,Italy,Mar-08,122
Bandit 900,Italy,Apr-08,131
Bandit 900,Italy,May-08,131
Bandit 900,Italy,Jun-08,128
Bandit 900,Italy,Jul-08,116
Bandit 900,Italy,Aug-08,118
Bandit 900,Italy,Sep-08,122
Bandit 900,Italy,Oct-08,122
Bandit 900,Italy,Nov-08,120
Bandit 900,Italy,Dec-08,120
Bandit 900,China,Jan-07,55
Bandit 900,China,Feb-07,51
Bandit 900,China,Mar-07,55
Bandit 900,China,Apr-07,58
Bandit 900,China,May-07,52
Bandit 900,China,Jun-07,55
Bandit 900,China,Jul-07,59
Bandit 900,China,Aug-07,61
Bandit 900,China,Sep-07,63
Bandit 900,China,Oct-07,54
Bandit 900,China,Nov-07,63
Bandit 900,China,Dec-07,63
Bandit 900,China,Jan-08,64
Bandit 900,China,Feb-08,65
Bandit 900,China,Mar-08,60
Bandit 900,China,Apr-08,62
Bandit 900,China,May-08,65
Bandit 900,China,Jun-08,67
Bandit 900,China,Jul-08,59
Bandit 900,China,Aug-08,60
Bandit 900,China,Sep-08,68
Bandit 900,China,Oct-08,68
Bandit 900,China,Nov-08,60
Bandit 900,China,Dec-08,69
Bandit 900,Japan,Jan-07,52
Bandit 900,Japan,Feb-07,61
Bandit 900,Japan,Mar-07,57
Bandit 900,Japan,Apr-07,53
Bandit 900,Japan,May-07,56
Bandit 900,Japan,Jun-07,59
Bandit 900,Japan,Jul-07,60
Bandit 900,Japan,Aug-07,59
Bandit 900,Japan,Sep-07,57
Bandit 900,Japan,Oct-07,64
Bandit 900,Japan,Nov-07,65
Bandit 900,Japan,Dec-07,58
Bandit 900,Japan,Jan-08,66
Bandit 900,Japan,Feb-08,62
Bandit 900,Japan,Mar-08,62
Bandit 900,Japan,Apr-08,68
Bandit 900,Japan,May-08,66
Bandit 900,Japan,Jun-08,66
Bandit 900,Japan,Jul-08,65
Bandit 900,Japan,Aug-08,66
Bandit 900,Japan,Sep-08,68
Bandit 900,Japan,Oct-08,69
Bandit 900,Japan,Nov-08,65
Bandit 900,Japan,Dec-08,63
Bandit 1200,US,Jan-07,97
Bandit 1200,US,Feb-07,100
Bandit 1200,US,Mar-07,95
Bandit 1200,US,Apr-07,103
Bandit 1200,US,May-07,101
Bandit 1200,US,Jun-07,104
Bandit 1200,US,Jul-07,96
Bandit 1200,US,Aug-07,97
Bandit 1200,US,Sep-07,103
Bandit 1200,US,Oct-07,100
Bandit 1200,US,Nov-07,100
Bandit 1200,US,Dec-07,100
Bandit 1200,US,Jan-08,108
Bandit 1200,US,Feb-08,110
Bandit 1200,US,Mar-08,107
Bandit 1200,US,Apr-08,108
Bandit 1200,US,May-08,113
Bandit 1200,US,Jun-08,112
Bandit 1200,US,Jul-08,108
Bandit 1200,US,Aug-08,108
Bandit 1200,US,Sep-08,108
Bandit 1200,US,Oct-08,108
Bandit 1200,US,Nov-08,110
Bandit 1200,US,Dec-08,117
Bandit 1200,Canada,Jan-07,62
Bandit 1200,Canada,Feb-07,64
Bandit 1200,Canada,Mar-07,67
Bandit 1200,Canada,Apr-07,60
Bandit 1200,Canada,May-07,62
Bandit 1200,Canada,Jun-07,69
Bandit 1200,Canada,Jul-07,61
Bandit 1200,Canada,Aug-07,67
Bandit 1200,Canada,Sep-07,61
Bandit 1200,Canada,Oct-07,64
Bandit 1200,Canada,Nov-07,62
Bandit 1200,Canada,Dec-07,63
Bandit 1200,Canada,Jan-08,64
Bandit 1200,Canada,Feb-08,64
Bandit 1200,Canada,Mar-08,72
Bandit 1200,Canada,Apr-08,68
Bandit 1200,Canada,May-08,72
Bandit 1200,Canada,Jun-08,75
Bandit 1200,Canada,Jul-08,69
Bandit 1200,Canada,Aug-08,73
Bandit 1200,Canada,Sep-08,74
Bandit 1200,Canada,Oct-08,68
Bandit 1200,Canada,Nov-08,68
Bandit 1200,Canada,Dec-08,69
Bandit 1200,Brazil,Jan-07,66
Bandit 1200,Brazil,Feb-07,72
Bandit 1200,Brazil,Mar-07,68
Bandit 1200,Brazil,Apr-07,72
Bandit 1200,Brazil,May-07,69
Bandit 1200,Brazil,Jun-07,74
Bandit 1200,Brazil,Jul-07,70
Bandit 1200,Brazil,Aug-07,70
Bandit 1200,Brazil,Sep-07,64
Bandit 1200,Brazil,Oct-07,68
Bandit 1200,Brazil,Nov-07,70
Bandit 1200,Brazil,Dec-07,73
Bandit 1200,Brazil,Jan-08,76
Bandit 1200,Brazil,Feb-08,78
Bandit 1200,Brazil,Mar-08,75
Bandit 1200,Brazil,Apr-08,78
Bandit 1200,Brazil,May-08,73
Bandit 1200,Brazil,Jun-08,74
Bandit 1200,Brazil,Jul-08,75
Bandit 1200,Brazil,Aug-08,74
Bandit 1200,Brazil,Sep-08,72
Bandit 1200,Brazil,Oct-08,76
Bandit 1200,Brazil,Nov-08,75
Bandit 1200,Brazil,Dec-08,73
Bandit 1200,Argentina,Jan-07,83
Bandit 1200,Argentina,Feb-07,90
Bandit 1200,Argentina,Mar-07,93
Bandit 1200,Argentina,Apr-07,91
Bandit 1200,Argentina,May-07,86
Bandit 1200,Argentina,Jun-07,88
Bandit 1200,Argentina,Jul-07,92
Bandit 1200,Argentina,Aug-07,92
Bandit 1200,Argentina,Sep-07,85
Bandit 1200,Argentina,Oct-07,89
Bandit 1200,Argentina,Nov-07,96
Bandit 1200,Argentina,Dec-07,93
Bandit 1200,Argentina,Jan-08,97
Bandit 1200,Argentina,Feb-08,97
Bandit 1200,Argentina,Mar-08,100
Bandit 1200,Argentina,Apr-08,101
Bandit 1200,Argentina,May-08,104
Bandit 1200,Argentina,Jun-08,103
Bandit 1200,Argentina,Jul-08,101
Bandit 1200,Argentina,Aug-08,103
Bandit 1200,Argentina,Sep-08,97
Bandit 1200,Argentina,Oct-08,105
Bandit 1200,Argentina,Nov-08,104
Bandit 1200,Argentina,Dec-08,102
Bandit 1200,UK,Jan-07,115
Bandit 1200,UK,Feb-07,109
Bandit 1200,UK,Mar-07,117
Bandit 1200,UK,Apr-07,126
Bandit 1200,UK,May-07,125
Bandit 1200,UK,Jun-07,124
Bandit 1200,UK,Jul-07,114
Bandit 1200,UK,Aug-07,114
Bandit 1200,UK,Sep-07,114
Bandit 1200,UK,Oct-07,118
Bandit 1200,UK,Nov-07,120
Bandit 1200,UK,Dec-07,117
Bandit 1200,UK,Jan-08,133
Bandit 1200,UK,Feb-08,129
Bandit 1200,UK,Mar-08,135
Bandit 1200,UK,Apr-08,143
Bandit 1200,UK,May-08,137
Bandit 1200,UK,Jun-08,140
Bandit 1200,UK,Jul-08,129
Bandit 1200,UK,Aug-08,123
Bandit 1200,UK,Sep-08,126
Bandit 1200,UK,Oct-08,133
Bandit 1200,UK,Nov-08,134
Bandit 1200,UK,Dec-08,132
Bandit 1200,France,Jan-07,22
Bandit 1200,France,Feb-07,20
Bandit 1200,France,Mar-07,26
Bandit 1200,France,Apr-07,28
Bandit 1200,France,May-07,26
Bandit 1200,France,Jun-07,30
Bandit 1200,France,Jul-07,19
Bandit 1200,France,Aug-07,26
Bandit 1200,France,Sep-07,20
Bandit 1200,France,Oct-07,19
Bandit 1200,France,Nov-07,20
Bandit 1200,France,Dec-07,21
Bandit 1200,France,Jan-08,24
Bandit 1200,France,Feb-08,27
Bandit 1200,France,Mar-08,24
Bandit 1200,France,Apr-08,27
Bandit 1200,France,May-08,31
Bandit 1200,France,Jun-08,27
Bandit 1200,France,Jul-08,25
Bandit 1200,France,Aug-08,22
Bandit 1200,France,Sep-08,26
Bandit 1200,France,Oct-08,22
Bandit 1200,France,Nov-08,24
Bandit 1200,France,Dec-08,30
Bandit 1200,Germany,Jan-07,56
Bandit 1200,Germany,Feb-07,58
Bandit 1200,Germany,Mar-07,58
Bandit 1200,Germany,Apr-07,58
Bandit 1200,Germany,May-07,58
Bandit 1200,Germany,Jun-07,63
Bandit 1200,Germany,Jul-07,48
Bandit 1200,Germany,Aug-07,56
Bandit 1200,Germany,Sep-07,55
Bandit 1200,Germany,Oct-07,51
Bandit 1200,Germany,Nov-07,53
Bandit 1200,Germany,Dec-07,59
Bandit 1200,Germany,Jan-08,65
Bandit 1200,Germany,Feb-08,64
Bandit 1200,Germany,Mar-08,61
Bandit 1200,Germany,Apr-08,63
Bandit 1200,Germany,May-08,64
Bandit 1200,Germany,Jun-08,67
Bandit 1200,Germany,Jul-08,63
Bandit 1200,Germany,Aug-08,58
Bandit 1200,Germany,Sep-08,59
Bandit 1200,Germany,Oct-08,66
Bandit 1200,Germany,Nov-08,67
Bandit 1200,Germany,Dec-08,62
Bandit 1200,Spain,Jan-07,108
Bandit 1200,Spain,Feb-07,115
Bandit 1200,Spain,Mar-07,111
Bandit 1200,Spain,Apr-07,116
Bandit 1200,Spain,May-07,119
Bandit 1200,Spain,Jun-07,118
Bandit 1200,Spain,Jul-07,103
Bandit 1200,Spain,Aug-07,111
Bandit 1200,Spain,Sep-07,113
Bandit 1200,Spain,Oct-07,112
Bandit 1200,Spain,Nov-07,109
Bandit 1200,Spain,Dec-07,112
Bandit 1200,Spain,Jan-08,124
Bandit 1200,Spain,Feb-08,132
Bandit 1200,Spain,Mar-08,134
Bandit 1200,Spain,Apr-08,132
Bandit 1200,Spain,May-08,137
Bandit 1200,Spain,Jun-08,137
Bandit 1200,Spain,Jul-08,122
Bandit 1200,Spain,Aug-08,123
Bandit 1200,Spain,Sep-08,124
Bandit 1200,Spain,Oct-08,131
Bandit 1200,Spain,Nov-08,125
Bandit 1200,Spain,Dec-08,126
Bandit 1200,Italy,Jan-07,36
Bandit 1200,Italy,Feb-07,34
Bandit 1200,Italy,Mar-07,34
Bandit 1200,Italy,Apr-07,37
Bandit 1200,Italy,May-07,36
Bandit 1200,Italy,Jun-07,33
Bandit 1200,Italy,Jul-07,34
Bandit 1200,Italy,Aug-07,31
Bandit 1200,Italy,Sep-07,35
Bandit 1200,Italy,Oct-07,32
Bandit 1200,Italy,Nov-07,28
Bandit 1200,Italy,Dec-07,37
Bandit 1200,Italy,Jan-08,39
Bandit 1200,Italy,Feb-08,34
Bandit 1200,Italy,Mar-08,33
Bandit 1200,Italy,Apr-08,42
Bandit 1200,Italy,May-08,44
Bandit 1200,Italy,Jun-08,37
Bandit 1200,Italy,Jul-08,34
Bandit 1200,Italy,Aug-08,38
Bandit 1200,Italy,Sep-08,32
Bandit 1200,Italy,Oct-08,41
Bandit 1200,Italy,Nov-08,39
Bandit 1200,Italy,Dec-08,37
Bandit 1200,China,Jan-07,101
Bandit 1200,China,Feb-07,104
Bandit 1200,China,Mar-07,102
Bandit 1200,China,Apr-07,103
Bandit 1200,China,May-07,101
Bandit 1200,China,Jun-07,108
Bandit 1200,China,Jul-07,110
Bandit 1200,China,Aug-07,108
Bandit 1200,China,Sep-07,105
Bandit 1200,China,Oct-07,107
Bandit 1200,China,Nov-07,109
Bandit 1200,China,Dec-07,109
Bandit 1200,China,Jan-08,115
Bandit 1200,China,Feb-08,116
Bandit 1200,China,Mar-08,110
Bandit 1200,China,Apr-08,118
Bandit 1200,China,May-08,120
Bandit 1200,China,Jun-08,117
Bandit 1200,China,Jul-08,121
Bandit 1200,China,Aug-08,119
Bandit 1200,China,Sep-08,121
Bandit 1200,China,Oct-08,121
Bandit 1200,China,Nov-08,121
Bandit 1200,China,Dec-08,118
Bandit 1200,Japan,Jan-07,32
Bandit 1200,Japan,Feb-07,28
Bandit 1200,Japan,Mar-07,35
Bandit 1200,Japan,Apr-07,33
Bandit 1200,Japan,May-07,32
Bandit 1200,Japan,Jun-07,34
Bandit 1200,Japan,Jul-07,30
Bandit 1200,Japan,Aug-07,31
Bandit 1200,Japan,Sep-07,37
Bandit 1200,Japan,Oct-07,31
Bandit 1200,Japan,Nov-07,38
Bandit 1200,Japan,Dec-07,34
Bandit 1200,Japan,Jan-08,31
Bandit 1200,Japan,Feb-08,31
Bandit 1200,Japan,Mar-08,32
Bandit 1200,Japan,Apr-08,38
Bandit 1200,Japan,May-08,41
Bandit 1200,Japan,Jun-08,34
Bandit 1200,Japan,Jul-08,40
Bandit 1200,Japan,Aug-08,36
Bandit 1200,Japan,Sep-08,38
Bandit 1200,Japan,Oct-08,41
Bandit 1200,Japan,Nov-08,42
Bandit 1200,Japan,Dec-08,39
Bandit 1200S,US,Jan-07,59
Bandit 1200S,US,Feb-07,56
Bandit 1200S,US,Mar-07,59
Bandit 1200S,US,Apr-07,61
Bandit 1200S,US,May-07,62
Bandit 1200S,US,Jun-07,66
Bandit 1200S,US,Jul-07,63
Bandit 1200S,US,Aug-07,71
Bandit 1200S,US,Sep-07,73
Bandit 1200S,US,Oct-07,73
Bandit 1200S,US,Nov-07,73
Bandit 1200S,US,Dec-07,75
Bandit 1200S,US,Jan-08,84
Bandit 1200S,US,Feb-08,81
Bandit 1200S,US,Mar-08,84
Bandit 1200S,US,Apr-08,90
Bandit 1200S,US,May-08,86
Bandit 1200S,US,Jun-08,88
Bandit 1200S,US,Jul-08,84
Bandit 1200S,US,Aug-08,86
Bandit 1200S,US,Sep-08,89
Bandit 1200S,US,Oct-08,98
Bandit 1200S,US,Nov-08,92
Bandit 1200S,US,Dec-08,101
Bandit 1200S,Canada,Jan-07,64
Bandit 1200S,Canada,Feb-07,66
Bandit 1200S,Canada,Mar-07,64
Bandit 1200S,Canada,Apr-07,70
Bandit 1200S,Canada,May-07,67
Bandit 1200S,Canada,Jun-07,74
Bandit 1200S,Canada,Jul-07,72
Bandit 1200S,Canada,Aug-07,77
Bandit 1200S,Canada,Sep-07,76
Bandit 1200S,Canada,Oct-07,81
Bandit 1200S,Canada,Nov-07,77
Bandit 1200S,Canada,Dec-07,80
Bandit 1200S,Canada,Jan-08,85
Bandit 1200S,Canada,Feb-08,93
Bandit 1200S,Canada,Mar-08,88
Bandit 1200S,Canada,Apr-08,91
Bandit 1200S,Canada,May-08,96
Bandit 1200S,Canada,Jun-08,94
Bandit 1200S,Canada,Jul-08,96
Bandit 1200S,Canada,Aug-08,95
Bandit 1200S,Canada,Sep-08,101
Bandit 1200S,Canada,Oct-08,98
Bandit 1200S,Canada,Nov-08,99
Bandit 1200S,Canada,Dec-08,104
Bandit 1200S,Brazil,Jan-07,31
Bandit 1200S,Brazil,Feb-07,36
Bandit 1200S,Brazil,Mar-07,34
Bandit 1200S,Brazil,Apr-07,35
Bandit 1200S,Brazil,May-07,42
Bandit 1200S,Brazil,Jun-07,43
Bandit 1200S,Brazil,Jul-07,37
Bandit 1200S,Brazil,Aug-07,36
Bandit 1200S,Brazil,Sep-07,43
Bandit 1200S,Brazil,Oct-07,40
Bandit 1200S,Brazil,Nov-07,48
Bandit 1200S,Brazil,Dec-07,48
Bandit 1200S,Brazil,Jan-08,52
Bandit 1200S,Brazil,Feb-08,52
Bandit 1200S,Brazil,Mar-08,50
Bandit 1200S,Brazil,Apr-08,51
Bandit 1200S,Brazil,May-08,53
Bandit 1200S,Brazil,Jun-08,49
Bandit 1200S,Brazil,Jul-08,52
Bandit 1200S,Brazil,Aug-08,54
Bandit 1200S,Brazil,Sep-08,50
Bandit 1200S,Brazil,Oct-08,58
Bandit 1200S,Brazil,Nov-08,52
Bandit 1200S,Brazil,Dec-08,57
Bandit 1200S,Argentina,Jan-07,90
Bandit 1200S,Argentina,Feb-07,96
Bandit 1200S,Argentina,Mar-07,99
Bandit 1200S,Argentina,Apr-07,103
Bandit 1200S,Argentina,May-07,98
Bandit 1200S,Argentina,Jun-07,101
Bandit 1200S,Argentina,Jul-07,105
Bandit 1200S,Argentina,Aug-07,105
Bandit 1200S,Argentina,Sep-07,106
Bandit 1200S,Argentina,Oct-07,111
Bandit 1200S,Argentina,Nov-07,120
Bandit 1200S,Argentina,Dec-07,120
Bandit 1200S,Argentina,Jan-08,123
Bandit 1200S,Argentina,Feb-08,128
